Giornata;Data;Casa;PuntiCasa;Risultato;Trasferta;PuntiTrasferta;ModificatoreDifesaCasa;ModificatoreCentrocampoCasa;ModificatoreAttaccoCasa;ModificatoreDifesaTrasferta;ModificatoreCentrocampoTrasferta;ModificatoreAttaccoTrasferta
2;22 Set 2023;Peppe Team;70.25;1 - 2;CagaSbunra;72.75;;+1;;;;
2;22 Set 2023;Scarsenal : No good edition;59.75;0 - 0;S.D.P.Longobarda;63.75;+1.5;;-1.5;;+0.5;-0.5
2;22 Set 2023;F.O.C A.C Cina;72.25;2 - 1;Quack Quack Team;68.25;+1;;;;+1.5;
2;22 Set 2023;A.S. Bruma;72.25;2 - 0;Mignottingham;65.25;;;;;+0.5;
