Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Milinkovic V.;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;1523
Titolare;Odriozola;D;6;imgBonus size-s imgBonus_6;2575
Titolare;Mancini G.;D;4.5;;1549
Titolare;Chiellini;D;6.5;;139
Titolare;Vignato;C;6.5;imgBonus size-s imgBonus_6;1421
Titolare;Chiesa;C;7;;1128
Titolare;Aramu;C;6.5;imgBonus size-s imgBonus_3;1218
Titolare;Pobega;C;6.5;imgBonus size-s imgBonus_6;2291
Riserva;Kean;A;;imgBonus size-s imgBonus_6;1386
Titolare;Zapata D.;A;6;imgBonus size-s imgBonus_6;483
Titolare;Berardi;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;84
Riserva;Montipo;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2241
Riserva;Bonucci;D;6.5;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_6;31
Riserva;Manolas;D;;;300
Riserva;Haas;C;;;1511
Riserva;De Roon;C;5.5;;670
Riserva;Cutrone;A;;;1390
Titolare;Pussetto;A;5.5;;1818
