Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
17;;MichelleComo1907;75.75;+0.5;;
17;;Cagasbunra;75.25;;;
17;;Blackjack e squillo di lusso SPA;74.75;+0.5;;
17;;Quack Quack Team;73.50;;;
17;;FC SIGONELLA;73.25;+1;;
17;;Mignottingham;72.75;+0.5;;
17;;Zapata sui piedi FC;69.00;;;
17;;PACCIANINAIKOS;65.25;;;
17;;F.O.C A.C Ina;62.50;;;
17;;Al Hito;62.00;;;-0.5
