Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Svilar;P;6;imgBonus size-s imgBonus_10;2746
Titolare;Bellanova;D;6.75;imgBonus size-s imgBonus_9;1717
Titolare;Kalulu;D;6.5;;2277
Titolare;Kempf;D;6;;3490
Titolare;Barella;C;6;;809
Riserva;Oristanio;C;;;3098
Titolare;Gineitis;C;6;imgBonus size-s imgBonus_6;2889
Titolare;Zerbin;C;6;;1461
Titolare;Lookman;A;6.5;;2812
Titolare;Esposito S.;A;5.5;;2091
Titolare;Adams;A;6.75;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3421
Riserva;Radu;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1158
Titolare;Gila;D;6.5;;2776
Riserva;Pavlovic;D;6;;3436
Riserva;Djimsiti;D;6.25;;1090
Riserva;El Shaarawy;C;;;190
Riserva;Gonzalez N.;A;6;imgBonus size-s imgBonus_6;2507
Riserva;Cande;D;6;;3564
