Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Skorupski;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;429
Titolare;Di Lorenzo;D;6.5;;1822
Titolare;Toloi;D;5.5;;1013
Titolare;Milenkovic;D;5;;1552
Titolare;Bonaventura;C;6;;101
Titolare;Svanberg;C;6;imgBonus size-s imgBonus_6;1802
Riserva;Calhanoglu;C;;;1507
Titolare;Insigne L.;A;5;imgBonus size-s imgBonus_4;251
Titolare;Dzeko;A;6;;759
Titolare;Leao;A;7.5;imgBonus size-s imgBonus_9;2089
Titolare;Kallon;A;6;;2465
Riserva;Tatarusanu;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;446
Riserva;Kjaer;D;;;2121
Riserva;Biraghi;D;5.5;;95
Titolare;Ilic;C;6;;2326
Riserva;Callejon;C;5;;121
Riserva;Ilicic;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_4|imgBonus size-s imgBonus_15;249
Riserva;Simeone;A;5.5;;1343
