Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;325
Titolare;Florenzi;D;6;imgBonus size-s imgBonus_6;202
Titolare;Lulic;D;5.5;;290
Titolare;D'Alessandro;D;6;;37
Titolare;Calabria;D;6;imgBonus size-s imgBonus_6;668
Titolare;Under;C;5.5;;1555
Titolare;Di Francesco;C;5.5;;1206
Titolare;Callejon;C;5.5;imgBonus size-s imgBonus_9;121
Titolare;Kluivert;C;6;;1791
Titolare;Immobile;A;5.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1084
Titolare;Donnarumma Alf.;A;5.5;;1995
Riserva;Karnezis;P;;;263
Riserva;Nestorovski;A;6;;1202
Riserva;Bernardeschi;C;;;86
Riserva;Poli A.;C;6.5;;380
Riserva;De Silvestri;D;6;;163
Riserva;Troost-Ekong;D;6;imgBonus size-s imgBonus_9;1873
Riserva;Caicedo;A;;;1631
