Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Musso;P;;;1794
Titolare;Bastoni A.;D;5.5;imgBonus size-s imgBonus_6;1389
Titolare;Marusic;D;6;;1506
Titolare;Mario Rui;D;6.75;imgBonus size-s imgBonus_9;306
Riserva;Igor;D;;;2005
Titolare;Zielinski;C;6.5;;486
Titolare;Frattesi;C;6.25;;1431
Titolare;Luis Alberto;C;6.5;;1367
Titolare;Vlahovic;A;5.25;;1816
Titolare;Hojlund;A;6.25;imgBonus size-s imgBonus_9;2851
Titolare;Muriel;A;5.5;;341
Titolare;Sportiello;P;7;imgBonus size-s imgBonus_10;435
Titolare;Okoli;D;5.75;;1906
Riserva;Celik;D;5.5;;2755
Riserva;Candreva;C;6;;33
Riserva;Cristante;C;5.75;;1080
Riserva;Sensi;C;6;;1275
Riserva;Gabbiadini;A;6.5;;208
