Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Milinkovic;P;6;imgBonus size-s imgBonus_2;1523
Titolare;Valeri;D;6.5;imgBonus size-s imgBonus_6;2757
Riserva;Holm;D;;;2571
Titolare;Baschirotto;D;7;;2775
Riserva;Politano;C;;;510
Titolare;Atta;C;;;3509
Titolare;Malinovskyi;C;7;imgBonus size-s imgBonus_3;2078
Titolare;Ekkelenkamp;C;6;;3444
Titolare;Martinez L.;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1747
Titolare;Vitinha;A;5.75;;3288
Titolare;Ngonge;A;;;2906
Riserva;Contini;P;;;1200
Riserva;Dia;A;;;2842
Riserva;Orban;A;;;3805
Titolare;Ferguson;C;6;;2783
Riserva;Harroui;C;;;2585
Titolare;Nelsson;D;6.75;imgBonus size-s imgBonus_6;3590
Riserva;Joao Mario;D;;;3755
