Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Leali;P;6.5;imgBonus size-s imgBonus_2;651
Titolare;Gosens;D;6;;1533
Titolare;Gaspar;D;6.25;;3368
Titolare;Pavard;D;6;;3206
Titolare;Pulisic;C;6.5;;3078
Titolare;Thuram K.;C;6.25;;3413
Riserva;Le Fee;C;;;3396
Titolare;Nicolussi;C;7;imgBonus size-s imgBonus_1;1955
Titolare;Kvaratskhelia;A;5.25;;2769
Titolare;Pohjanpalo;A;5.5;;3384
Titolare;Thuram;A;5.25;;3073
Riserva;Turati;P;6.75;imgBonus size-s imgBonus_2;2135
Titolare;Paz;C;6.5;imgBonus size-s imgBonus_9;3476
Riserva;Anguissa;C;5;;2577
Riserva;Freuler;C;6.25;;1091
Riserva;Lazaro;D;5.5;imgBonus size-s imgBonus_6;2019
Riserva;Pedersen;D;5.25;;3208
Riserva;Kyriakopoulos;D;6;;2123
