Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Terracciano;P;4.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1821
Titolare;Toloi;D;5.75;;1013
Titolare;Djimsiti;D;6;imgBonus size-s imgBonus_9;1090
Titolare;Scalvini;D;6;;2561
Titolare;Koopmeiners;C;6.75;;2580
Titolare;Baldanzi;C;6;;2599
Titolare;Saelemaekers;C;6.75;;2178
Titolare;Frattesi;C;6.5;;1431
Titolare;Hjulmand;C;6;;2759
Titolare;Vlasic;C;5.75;;2827
Titolare;Mota;A;5.75;;1696
Riserva;Provedel;P;6;imgBonus size-s imgBonus_10;500
Riserva;Dybala;A;;imgBonus size-s imgBonus_6;185
Riserva;Messias;C;6.5;imgBonus size-s imgBonus_1;2300
Riserva;Rovella;C;6.5;imgBonus size-s imgBonus_9;2114
Riserva;Palomino;D;;;1531
Riserva;Caldirola;D;7;imgBonus size-s imgBonus_1;2244
Riserva;Maximiano;P;;;2781
