Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Olsen;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;1814
Titolare;Milenkovic;D;6;;1552
Titolare;Caceres;D;4.5;;118
Titolare;Alex Sandro;D;6;imgBonus size-s imgBonus_6;993
Titolare;Stulac;C;6;;1750
Riserva;Ramirez;C;;;1630
Titolare;Fofana;C;6;;1233
Titolare;Mandzukic;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;531
Titolare;Berardi;A;6;;84
Titolare;Suso;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;443
Titolare;Gervinho;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;719
Riserva;Gomis A.;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;517
Riserva;Bereszynski;D;5.5;;1413
Riserva;Asamoah;D;;;63
Titolare;Emre Can;C;6;;1746
Riserva;Barella;C;5.5;;809
Riserva;Milik;A;6;;1296
Riserva;Stepinski;A;5.5;imgBonus size-s imgBonus_6;1659
