Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sirigu;P;6.5;imgBonus size-s imgBonus_10;1522
Titolare;Calabria;D;6.5;imgBonus size-s imgBonus_6;668
Titolare;Lykogiannis;D;5;;1699
Titolare;Ferrari G.;D;5.5;;1168
Titolare;Dimarco;D;;;599
Titolare;Pellegrini Lo.;C;6.5;;364
Riserva;Diaz;C;;;2319
Riserva;Bajrami;C;;;2493
Titolare;Vidal;C;6.5;;467
Titolare;Raspadori;A;5;imgBonus size-s imgBonus_6;1947
Riserva;Martinez L.;A;;;1747
Riserva;Rui Patricio;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2508
Riserva;Nuytinck;D;5;;1609
Riserva;Samir;D;6.5;;1092
Titolare;Maggiore;C;6;;2260
Titolare;Mckennie;C;7;imgBonus size-s imgBonus_1;2297
Titolare;Deulofeu;A;6;;1437
Riserva;Pavoletti;A;5;imgBonus size-s imgBonus_6;361
