Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Strakosha;P;7.5;imgBonus size-s imgBonus_10;439
Titolare;Criscito;D;6.5;;1804
Titolare;Romagnoli A.;D;5.5;;404
Titolare;Gosens;D;6;;1533
Riserva;Pulgar;C;;;931
Titolare;Milinkovic S.;C;6;;760
Titolare;Orsolini;C;5;;1519
Titolare;Nainggolan;C;6;imgBonus size-s imgBonus_9;343
Titolare;Vlahovic;A;5.5;;1816
Titolare;Ilicic;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;249
Titolare;Milik;A;6.5;;1296
Riserva;Consigli;P;7;imgBonus size-s imgBonus_10;147
Titolare;Pandev;C;6.5;imgBonus size-s imgBonus_1;675
Riserva;Zielinski;C;6.5;;486
Riserva;Kolarov;D;6.5;imgBonus size-s imgBonus_9;1600
Riserva;Calhanoglu;C;6;;1507
Riserva;Manolas;D;7;imgBonus size-s imgBonus_1;300
Riserva;Di Carmine;A;5.5;imgBonus size-s imgBonus_6;2067
