Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6;imgBonus size-s imgBonus_10;181
Riserva;Kolarov;D;;;1600
Titolare;Criscito;D;6;;1804
Titolare;Gosens;D;5.5;;1533
Titolare;Calhanoglu;C;5;;1507
Titolare;Milinkovic S.;C;6;imgBonus size-s imgBonus_6;760
Titolare;Pulgar;C;7;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_9;931
Titolare;Zielinski;C;6;;486
Titolare;Pandev;C;6.5;imgBonus size-s imgBonus_9;675
Riserva;Milik;A;;;1296
Riserva;Pinamonti;A;;;1306
Riserva;Consigli;P;6;imgBonus size-s imgBonus_2;147
Riserva;Orsolini;C;;;1519
Titolare;Castagne;D;6;;1515
Riserva;Spinazzola;D;;;957
Titolare;Di Carmine;A;5;;2067
Titolare;Vlahovic;A;5;;1816
Riserva;Lozano;A;;;2108
