Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ospina;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1869
Titolare;Becao;D;5.5;imgBonus size-s imgBonus_6;2034
Riserva;Magnani;D;;;1846
Titolare;Carboni;D;6;;2154
Titolare;Candreva;C;6;imgBonus size-s imgBonus_9;33
Titolare;Frattesi;C;5;;1431
Titolare;Nandez;C;6;;2098
Titolare;Dominguez;C;6.5;imgBonus size-s imgBonus_9;2153
Titolare;Bonazzoli;A;6;;102
Titolare;Abraham;A;5;imgBonus size-s imgBonus_6;2558
Titolare;Joao Pedro;A;6;;836
Riserva;Meret;P;;;325
Titolare;Bastoni S.;D;6;;2255
Riserva;Toljan;D;5.5;;2043
Riserva;Samardzic;C;;;2541
Riserva;Kovalenko;C;5.5;;2435
Riserva;Sanabria;A;5.5;;416
Riserva;Gyasi;A;5;;2266
