Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;De Gea;P;6;imgBonus size-s imgBonus_2;3448
Titolare;Cambiaso;D;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2556
Titolare;Buongiorno;D;6;;1463
Titolare;Coco;D;5.75;;3406
Riserva;Bellanova;D;;;1717
Titolare;Conceicao;C;6.25;;3478
Titolare;Barella;C;5.75;;809
Titolare;Isaksen;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3165
Titolare;Dybala;A;5;imgBonus size-s imgBonus_4;185
Titolare;Vardy;A;7;imgBonus size-s imgBonus_1;3807
Titolare;Scamacca;A;5.25;;1454
Riserva;Caprile;P;6.25;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1904
Riserva;Vojvoda;D;;;2292
Riserva;Juan Jesus;D;;;261
Titolare;Kostic;C;7;imgBonus size-s imgBonus_1;2818
Riserva;Coulibaly L.;C;6.5;;2554
Riserva;Folorunsho;C;6;;2533
Riserva;Cutrone;A;;;1390
