Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Maignan;P;6.5;imgBonus size-s imgBonus_2;2498
Titolare;Hernandez;D;7.25;imgBonus size-s imgBonus_1;2017
Titolare;Pavard;D;6.5;imgBonus size-s imgBonus_6;3206
Titolare;Romagnoli A.;D;6.25;;404
Titolare;Rodriguez;D;6;;1504
Titolare;Henrique;C;5.5;;2545
Titolare;Calhanoglu;C;7.75;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_6;1507
Titolare;Cambiaghi;C;6;imgBonus size-s imgBonus_6;1975
Titolare;Zaccagni;C;5.5;imgBonus size-s imgBonus_6;748
Titolare;Locatelli;C;6.5;imgBonus size-s imgBonus_9;1123
Titolare;Leao;A;5.5;;2089
Riserva;Consigli;P;5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;147
Riserva;Almqvist;A;6;;3076
Riserva;Mota;A;6;;1696
Riserva;Milenkovic;D;;;1552
Riserva;Pongracic;D;6.25;imgBonus size-s imgBonus_6;2846
Riserva;Cancellieri;C;6;imgBonus size-s imgBonus_6;2387
Riserva;Nzola;A;6.75;imgBonus size-s imgBonus_3;2270
