Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Provedel;P;6.25;imgBonus size-s imgBonus_10;500
Riserva;Bastoni S.;D;;;2255
Titolare;Ghiglione;D;5;;745
Titolare;Toloi;D;5.5;;1013
Titolare;Strefezza;C;7;;2046
Titolare;Radonjic;C;5.5;;2756
Titolare;Vlasic;C;6;;2827
Titolare;Koopmeiners;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_4|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;2580
Riserva;Deulofeu;A;;;1437
Titolare;Milik;A;6.25;imgBonus size-s imgBonus_9;1296
Titolare;Dybala;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;185
Riserva;Maximiano;P;;;2781
Riserva;Hateboer;D;;;1451
Riserva;Soppy;D;;;2576
Titolare;Scalvini;D;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2561
Titolare;Miranchuk;C;5;;2307
Riserva;Ikone;C;5.5;;2629
Riserva;Hjulmand;C;6.5;imgBonus size-s imgBonus_9;2759
