Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Di Gregorio;P;7.75;imgBonus size-s imgBonus_10;1429
Titolare;Ebuehi;D;6;;2480
Titolare;Scalvini;D;5.5;;2561
Titolare;Bastoni A.;D;5.5;imgBonus size-s imgBonus_6;1389
Titolare;Felipe Anderson;C;6.5;imgBonus size-s imgBonus_9;196
Titolare;Reijnders;C;5.5;;3149
Titolare;Orsolini;C;7;imgBonus size-s imgBonus_3;1519
Titolare;Colpani;C;7.25;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1881
Titolare;Strefezza;C;6.25;;2046
Titolare;Giroud;A;6.5;;2500
Titolare;Caputo;A;6;;1832
Riserva;Montipo;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2241
Riserva;Scamacca;A;5.75;;1454
Riserva;Cambiaghi;C;6;;1975
Riserva;Locatelli;C;6;;1123
Riserva;Bakker;D;;;3054
Riserva;Toloi;D;;;1013
Riserva;Kolasinac;D;6;imgBonus size-s imgBonus_1;3055
