Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Consigli;P;6.5;imgBonus size-s imgBonus_2;147
Titolare;Cuadrado;D;6.75;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9;952
Titolare;Vojvoda;D;6;;2292
Titolare;Valeri;D;6.25;;2757
Titolare;Dimarco;D;5;;599
Titolare;Barella;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;809
Titolare;Lobotka;C;6.25;imgBonus size-s imgBonus_6;2158
Titolare;Lauriente;C;7.25;imgBonus size-s imgBonus_1;2857
Titolare;Lovric;C;6;;2762
Riserva;Raspadori;A;;;1947
Riserva;Gonzalez N.;A;;;2507
Riserva;Milinkovic V.;P;6.25;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;1523
Titolare;De Vrij;D;5.25;;164
Riserva;Erlic;D;5.5;imgBonus size-s imgBonus_6;1134
Riserva;Zaniolo;C;6.25;;1827
Riserva;Zanimacchia;C;;;1336
Riserva;De Roon;C;5.5;;670
Titolare;Pellegri;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1161
