Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Provedel;P;6.25;imgBonus size-s imgBonus_2;500
Titolare;Toloi;D;6.5;imgBonus size-s imgBonus_9;1013
Titolare;Hateboer;D;6.5;imgBonus size-s imgBonus_9;1451
Titolare;Scalvini;D;6.5;;2561
Titolare;Koopmeiners;C;6.5;;2580
Titolare;Frattesi;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;1431
Titolare;Vlasic;C;5.25;;2827
Titolare;Strefezza;C;7;imgBonus size-s imgBonus_1;2046
Titolare;Miranchuk;C;6.5;imgBonus size-s imgBonus_9;2307
Titolare;Dybala;A;5.5;imgBonus size-s imgBonus_6;185
Titolare;Hojlund;A;6.5;;2851
Riserva;Maximiano;P;;;2781
Riserva;Radonjic;C;6;;2756
Riserva;Hjulmand;C;6.5;;2759
Riserva;Djimsiti;D;6;;1090
Riserva;Soppy;D;;;2576
Riserva;Venuti;D;;;1570
Riserva;Dodo;D;6;;2793
