Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;;;3174
Titolare;Acerbi;D;6.5;;40
Titolare;Bremer;D;7;;1773
Titolare;Mancini;D;6;;1549
Titolare;Politano;C;5.5;;510
Riserva;Malinovskyi;C;;;2078
Riserva;Gaetano;C;;;1944
Titolare;Barella;C;6.5;;809
Riserva;Luis Alberto;C;;;1367
Titolare;Gudmundsson;A;7;imgBonus size-s imgBonus_3;2713
Titolare;Lukaku;A;5.25;;2099
Riserva;Audero;P;6;imgBonus size-s imgBonus_10;525
Riserva;Lazaro;D;6;;2019
Riserva;Doig;D;6.25;imgBonus size-s imgBonus_6;2782
Titolare;Pasalic;C;7;imgBonus size-s imgBonus_9;1357
Titolare;Lobotka;C;5;;2158
Titolare;Lazovic;C;5.5;;669
Riserva;Toure;A;;;3156
