Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Milinkovic;P;6.75;imgBonus size-s imgBonus_2;1523
Titolare;Carlos Augusto;D;6.25;;2740
Riserva;Dimarco;D;;;599
Titolare;Ranieri;D;6;;1587
Titolare;Ruggeri;D;6.75;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;2366
Titolare;De Ketelaere;C;6;;2804
Titolare;Yildiz;C;6;;2952
Titolare;Man;C;5.5;;2431
Titolare;Krstovic;A;5.5;;3191
Titolare;Pinamonti;A;6.5;;1306
Titolare;Kean;A;6.75;imgBonus size-s imgBonus_1;1386
Riserva;Donnarumma Ant.;P;;;754
Riserva;Vasquez D.;P;6.25;imgBonus size-s imgBonus_2;2892
Titolare;Kossounou;D;6.5;;3495
Riserva;Bijol;D;5.25;imgBonus size-s imgBonus_6;2773
Riserva;Mandragora;C;;;299
Riserva;Badelj;C;6.5;;67
Riserva;Da Cunha;C;5.5;;3387
