Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Audero;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;525
Titolare;Ramon;D;6.25;imgBonus size-s imgBonus_6;3772
Titolare;Ismajli;D;5.75;;2329
Titolare;Luperto;D;5.5;imgBonus size-s imgBonus_6;682
Titolare;Gabbia;D;5;imgBonus size-s imgBonus_6;1501
Titolare;Fadera;C;6;;3459
Titolare;Gaetano;C;5.75;;1944
Riserva;Serdar;C;;;3209
Titolare;Rabiot;C;6;;2029
Titolare;De Ketelaere;C;6.75;imgBonus size-s imgBonus_9;2804
Riserva;Sulemana K.;A;;;3709
Riserva;Paleari;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2367
Titolare;Sarr;A;6;;3481
Riserva;Lukaku;A;;;2099
Titolare;Aboukhlal;C;6;;3770
Riserva;Gaspar;D;5.5;imgBonus size-s imgBonus_6;3368
Riserva;Zappa;D;5;;2325
Riserva;De Roon;C;6.75;imgBonus size-s imgBonus_9;670
