Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6.5;imgBonus size-s imgBonus_2;181
Titolare;Marusic;D;5.5;;1506
Titolare;Gosens;D;5.5;;1533
Titolare;Di Lorenzo;D;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;1822
Titolare;Milinkovic S.;C;6;;760
Titolare;Barak;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1622
Titolare;Calhanoglu;C;5.5;;1507
Titolare;Nainggolan;C;6;;343
Titolare;Insigne L.;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;251
Titolare;El Shaarawy;A;5;;190
Titolare;Vlahovic;A;6.5;imgBonus size-s imgBonus_1;1816
Riserva;Consigli;P;7.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;147
Riserva;Correa;A;5;imgBonus size-s imgBonus_7|imgBonus size-s imgBonus_9;148
Riserva;Ilicic;A;5.5;;249
Riserva;Pulgar;C;5.5;imgBonus size-s imgBonus_6;931
Riserva;Schouten;C;6;;2020
Riserva;Biraghi;D;6;;95
Riserva;Hysaj;D;;;245
