Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Carnesecchi;P;6.75;imgBonus size-s imgBonus_2;2299
Titolare;Valeri;D;6;;2757
Titolare;Augello;D;6.75;imgBonus size-s imgBonus_9;2087
Titolare;Pezzella;D;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;706
Titolare;Elmas;C;5.75;;2085
Titolare;Caqueret;C;6.5;;3553
Riserva;Ikone;C;;;2629
Titolare;Dele Bashiru;C;5.75;;3397
Titolare;Sarr;A;5.5;;3481
Titolare;Piccoli;A;6;imgBonus size-s imgBonus_6;1920
Titolare;Lucca;A;6;;3090
Riserva;Rui Patricio;P;;;2508
Riserva;Pedro;A;6.5;imgBonus size-s imgBonus_9;2289
Riserva;Pierotti;A;6;;3265
Titolare;Ndoye;C;6;;3179
Riserva;Ekkelenkamp;C;6;;3444
Riserva;Pellegrini Lu.;D;6;;1725
Riserva;Zanoli;D;5.75;;2574
