Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ospina;P;6;imgBonus size-s imgBonus_2;1869
Titolare;Conti A.;D;5;imgBonus size-s imgBonus_6;730
Titolare;Alex Sandro;D;7;;993
Titolare;Srna;D;5;imgBonus size-s imgBonus_6;1749
Titolare;Milinkovic S.;C;6;;760
Titolare;Barella;C;6;imgBonus size-s imgBonus_6;809
Titolare;Kucka;C;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;271
Titolare;Bernardeschi;C;6.5;;86
Titolare;Cristante;C;6;imgBonus size-s imgBonus_6;1080
Titolare;Milik;A;5.5;;1296
Titolare;Gervinho;A;4.5;;719
Riserva;Karnezis;P;;;263
Riserva;Caceres;D;6;;118
Riserva;Suso;A;6.5;;443
Riserva;Bereszynski;D;5.5;;1413
Riserva;Chibsah;C;6.5;;138
Riserva;Icardi;A;;;32
Riserva;Bentancur;C;6.5;imgBonus size-s imgBonus_9;1518
