Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Skorupski;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;429
Titolare;Hernandez;D;7.25;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2017
Titolare;Romagnoli A.;D;5.5;;404
Titolare;Di Lorenzo;D;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1822
Riserva;Calhanoglu;C;;;1507
Titolare;Ilic;C;6;;2326
Titolare;Locatelli;C;5.5;;1123
Titolare;Colpani;C;6;;1881
Titolare;Fofana;C;6.25;imgBonus size-s imgBonus_1;3467
Titolare;Abraham;A;7.25;imgBonus size-s imgBonus_3;2558
Titolare;Leao;A;7;imgBonus size-s imgBonus_9;2089
Riserva;Okoye;P;5.75;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;3210
Titolare;Strefezza;C;7;imgBonus size-s imgBonus_9;2046
Riserva;Guendouzi;C;6.5;;3215
Riserva;Beukema;D;5;;3056
Riserva;Vojvoda;D;6;;2292
Riserva;Belotti;A;5.25;;79
Riserva;Noslin;A;;;3277
