Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Leali;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;651
Titolare;Gosens;D;6.75;imgBonus size-s imgBonus_1;1533
Titolare;Gaspar;D;5;;3368
Titolare;Paz;C;6.75;imgBonus size-s imgBonus_9;3476
Titolare;Nicolussi;C;6.5;;1955
Titolare;Anguissa;C;6;;2577
Titolare;Saelemaekers;C;6;;2178
Titolare;Pulisic;C;5.25;;3078
Riserva;Arnautovic;A;;imgBonus size-s imgBonus_6;2535
Titolare;Gytkjaer;A;5.25;;2743
Titolare;Muani;A;5.5;;3555
Riserva;Siegrist;P;;;3572
Riserva;Thuram K.;C;5.5;;3413
Riserva;Sohm;C;6.25;imgBonus size-s imgBonus_6;2363
Titolare;Ehizibue;D;6;;2860
Riserva;Pavard;D;6.5;;3206
Riserva;Pedersen;D;6;;3208
Riserva;Gabbia;D;6.5;;1501
