Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ospina;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1869
Titolare;Troost-Ekong;D;5;;1873
Titolare;Cionek;D;6;imgBonus size-s imgBonus_6;1082
Titolare;Conti A.;D;6;;730
Riserva;Fofana;C;;;1233
Riserva;Lulic;C;;;290
Titolare;Milinkovic S.;C;4;imgBonus size-s imgBonus_7;760
Titolare;Gervinho;A;6.5;;719
Titolare;Milik;A;5.5;;1296
Titolare;Icardi;A;6;;32
Titolare;Okaka;A;5.5;;348
Riserva;Karnezis;P;;;263
Riserva;Srna;D;6;;1749
Titolare;Lazzari;C;7;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1542
Riserva;Iacoponi;D;6;;1753
Titolare;Bernardeschi;C;6;;86
Riserva;Bereszynski;D;;;1413
Riserva;Kucka;C;6.5;;271
