Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Audero;P;7.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;525
Riserva;De Vrij;D;;;164
Titolare;Izzo;D;6.5;;254
Titolare;Asamoah;D;7;imgBonus size-s imgBonus_9;63
Titolare;Kulusevski;C;6;imgBonus size-s imgBonus_6;1739
Titolare;Luis Alberto;C;7.5;imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9;1367
Titolare;Caprari;C;6;;1185
Titolare;Suso;C;6;;443
Titolare;Dzeko;A;7;imgBonus size-s imgBonus_1;759
Titolare;Pavoletti;A;6;;361
Titolare;Leao;A;6;;2089
Riserva;Sepe;P;6;imgBonus size-s imgBonus_2;424
Riserva;Inglese;A;6;;543
Riserva;Lapadula;A;5.5;imgBonus size-s imgBonus_6;1264
Riserva;Berenguer;C;;;1547
Riserva;Freuler;C;6.5;;1091
Titolare;Toljan;D;5;;2043
Riserva;Murillo;D;5.5;;490
