Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;6;imgBonus size-s imgBonus_10;3174
Titolare;Scalvini;D;5.75;;2561
Titolare;Gutierrez;D;5.5;;3790
Titolare;Ranieri;D;5.5;imgBonus size-s imgBonus_6;1587
Titolare;Bernabe;C;5.75;;3378
Titolare;Zalewski;C;5.75;imgBonus size-s imgBonus_6;2382
Titolare;Prati;C;6.25;;3189
Titolare;Adopo;C;6.5;;1738
Riserva;Sorensen;C;;;3779
Titolare;Douvikas;A;7;imgBonus size-s imgBonus_1;3598
Titolare;Bowie;A;5;;3901
Riserva;Martinez J.;P;;;3065
Riserva;Kelly;D;5;;3584
Riserva;Martin;D;5.5;;3068
Riserva;Bondo;C;;;2798
Titolare;Maleh;C;6;imgBonus size-s imgBonus_6;2509
Riserva;Morata;A;;;336
Riserva;Gueye;A;;;3827
