Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;237
Titolare;De Vrij;D;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;164
Titolare;Faraoni;D;5;imgBonus size-s imgBonus_6;536
Riserva;Milenkovic;D;;;1552
Titolare;Criscito;D;6;imgBonus size-s imgBonus_6;1804
Titolare;De Roon;C;7;;670
Titolare;Luis Alberto;C;6;;1367
Titolare;De Paul;C;7;;1274
Titolare;Freuler;C;6.5;;1091
Titolare;Caicedo;A;6.5;imgBonus size-s imgBonus_1;1631
Titolare;Joao Pedro;A;6.5;imgBonus size-s imgBonus_1;836
Riserva;Sepe;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;424
Riserva;Cornelius;A;5.5;;1510
Riserva;Inglese;A;5.5;;543
Riserva;Lazovic;C;;;669
Riserva;Zanellato;C;6;;2285
Titolare;Djimsiti;D;6.5;;1090
Riserva;Bremer;D;6.5;imgBonus size-s imgBonus_1;1773
