Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
15;;Beercellona;77.00;;;
15;;SDP Longobarda;71.50;;;
15;;Rosicone;68.00;;;
15;;Scarsenal;66.00;;;
15;;Rubin kebab;65.00;;;
15;;A.C. Chiappa Fregna;65.00;;;
15;;A.C Ughina;64.50;;;
15;;Paris Saint-Gennar;61.50;;;
