Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
36;;Quack Quack Team;77.25;+1;;
36;;Boca Culos;76.50;;;
36;;MAPI GROUP;75.50;;;
36;;Filippo TurHertha;73.50;+0.5;;
36;;Cagasbunra;69.25;;;
36;;Lello Club;68.25;+0.5;;
36;;Volpino FC;66.50;;;-0.25
36;;Al-Domoro;66.00;;;
36;;F.C. BarCialtrona;65.75;+1.5;;
36;;Mignottingham;57.25;+1;;
