Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sirigu;P;6;imgBonus size-s imgBonus_10;1522
Titolare;Molina;D;6;;2240
Titolare;Bremer;D;6;imgBonus size-s imgBonus_6;1773
Titolare;Bellanova;D;6;;1717
Titolare;Anguissa;C;5.5;imgBonus size-s imgBonus_9;2577
Titolare;Tameze;C;6;;2180
Titolare;Ilic;C;5.5;;2326
Titolare;Brozovic;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;113
Titolare;Caprari;A;6.5;imgBonus size-s imgBonus_1;1185
Titolare;Immobile;A;7;imgBonus size-s imgBonus_1;1084
Titolare;Leao;A;7.5;imgBonus size-s imgBonus_9;2089
Riserva;Szczesny;P;6.5;imgBonus size-s imgBonus_2;720
Riserva;Bastoni;D;6;;1389
Riserva;Zappa;D;;;2325
Riserva;Maggiore;C;;;2260
Riserva;Zakaria;C;6.5;imgBonus size-s imgBonus_9;2708
Riserva;Svanberg;C;6.5;imgBonus size-s imgBonus_9;1802
Riserva;Pinamonti;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;1306
