Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
28;;LosPiscoLakers;79.00;;;
28;;A.S. Temio;76.00;;;
28;;Quack Quack Team;76.00;+1;;-0.5
28;;Scarsenal;73.50;+1.5;;
28;;No Good Team;73.50;+2;;
28;;Capezzoli Innevati;67.00;+0.5;;
28;;Birrareal;66.50;+0.5;;-2
28;;Tettenham hotsbur;64.00;;;-1
28;;Mignottingham;61.50;+1;;-0.5
28;;F.O.C A.C Cina;56.50;;;-1
