Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;6;imgBonus size-s imgBonus_2;237
Titolare;Ansaldi;D;5.5;imgBonus size-s imgBonus_6;1026
Titolare;Vicari;D;5.5;;1538
Titolare;Biraghi;D;5.5;;95
Titolare;Gomez A.;C;6;;224
Titolare;Zaniolo;C;7;imgBonus size-s imgBonus_1;1827
Titolare;Boga;C;6.5;;1840
Riserva;Khedira;C;;;491
Titolare;Piatek;A;5.5;;1807
Titolare;Mertens;A;6;;326
Titolare;Dybala;A;6.5;;185
Riserva;Skorupski;P;7;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;429
Riserva;Zapata C.;D;5.5;;613
Riserva;Denswil;D;;;2016
Titolare;Pasalic;C;4.5;imgBonus size-s imgBonus_8;1357
Riserva;Kucka;C;6.5;imgBonus size-s imgBonus_9;271
Riserva;Magnani;D;;;1846
Riserva;Correa J.;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;148
