Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Colombi;P;7;imgBonus size-s imgBonus_10;694
Titolare;Kjaer;D;6;;2121
Titolare;Milenkovic;D;6.5;;1552
Titolare;Dalbert;D;6.5;;1632
Titolare;Chiesa;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_3;1128
Titolare;Luis Alberto;C;6.5;;1367
Titolare;Pereiro;C;6;;2181
Titolare;Falco;C;6;;989
Titolare;Petagna;A;7;imgBonus size-s imgBonus_1;1193
Titolare;Rebic;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;625
Titolare;Ibrahimovic;A;5.5;;2152
Riserva;Radu A.;P;;;1158
Riserva;Pezzella Ge.;D;6;;1644
Riserva;Djimsiti;D;6.5;imgBonus size-s imgBonus_9;1090
Riserva;Castillejo;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1863
Riserva;Kessie;C;6;;1191
Riserva;Bennacer;C;6.5;imgBonus size-s imgBonus_6;1830
Riserva;Lasagna;A;5.5;;612
