Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Skorupski;P;;;429
Titolare;Bastoni A.;D;6.5;imgBonus size-s imgBonus_6;1389
Titolare;Darmian;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;154
Titolare;Kolasinac;D;5.5;;3055
Titolare;Pulisic;C;5.75;;3078
Titolare;Reijnders;C;5;;3149
Titolare;Colpani;C;5;;1881
Titolare;Paredes;C;5.75;imgBonus size-s imgBonus_6;356
Titolare;Orsolini;C;7.25;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1519
Titolare;Felipe Anderson;C;6;;196
Titolare;Giroud;A;7;imgBonus size-s imgBonus_9;2500
Titolare;Montipo;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_9;2241
Riserva;Okafor;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3150
Riserva;Isaksen;C;5.5;;3165
Riserva;Mazzocchi;D;;;2479
Riserva;Scalvini;D;6;;2561
Riserva;Toloi;D;;;1013
Riserva;Baschirotto;D;5.5;;2775
