Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Provedel;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;500
Titolare;Kjaer;D;6;;2121
Titolare;Rrahmani;D;6;;2045
Titolare;Gatti;D;6;imgBonus size-s imgBonus_8;2741
Titolare;Vlasic;C;6;;2827
Titolare;De Ketelaere;C;8.25;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_15;2804
Titolare;Nandez;C;5.25;imgBonus size-s imgBonus_6;2098
Titolare;El Shaarawy;C;6.5;;190
Titolare;Beltran;A;6.75;imgBonus size-s imgBonus_1;3178
Titolare;Retegui;A;5.25;;3151
Titolare;Vlahovic;A;5;imgBonus size-s imgBonus_6;1816
Riserva;Sepe;P;;;424
Riserva;De Vrij;D;;;164
Riserva;Moro;C;;;2850
Riserva;Birindelli;D;5.75;;2761
Riserva;Mario Rui;D;6;imgBonus size-s imgBonus_6;306
Riserva;De Roon;C;6.5;;670
Riserva;Ngonge;A;6.25;;2906
