Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Paleari;P;6;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_10;2367
Titolare;Ismajli;D;6.25;imgBonus size-s imgBonus_9;2329
Titolare;Ramon;D;6.25;;3772
Titolare;Mancini;D;6.25;imgBonus size-s imgBonus_6;1549
Titolare;Zappa;D;5.5;;2325
Titolare;Fadera;C;6;;3459
Titolare;Serdar;C;6;;3209
Titolare;Gaetano;C;5.5;;1944
Titolare;Rabiot;C;6.5;imgBonus size-s imgBonus_9;2029
Titolare;De Ketelaere;C;5.75;;2804
Titolare;Sulemana K.;A;;;3709
Riserva;Israel;P;;;2618
Riserva;Buksa;A;;;2531
Riserva;Frattesi;C;;;1431
Riserva;Carlos Augusto;D;5.5;;2740
Riserva;De Roon;C;6.5;imgBonus size-s imgBonus_6;670
Riserva;Luperto;D;6;;682
Riserva;Gaspar;D;6.75;;3368
