Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
18;;Scarsenal : No good edition;87.50;;;
18;;S.D.P.Longobarda;84.00;;;
18;;F.O.C A.C Cina;80.75;+1.5;;
18;;Peppe Team;78.50;;;
18;;Mignottingham;77.50;;;
18;;A.S. Bruma;77.25;+2;;
18;;CagaSbunra;70.75;;;
18;;Quack Quack Team;62.00;+1;;
