Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;6;imgBonus size-s imgBonus_2;3174
Titolare;Bastoni A.;D;6.5;;1389
Titolare;Olivera;D;6;;2754
Titolare;Miranda J.;D;5.5;imgBonus size-s imgBonus_6;3395
Titolare;Parisi;D;6;;2492
Titolare;Mctominay;C;6;;3488
Titolare;Sucic;C;6.5;;3737
Riserva;Nicolussi;C;;;1955
Titolare;Bondo;C;5.5;;2798
Titolare;Soule;A;6.75;imgBonus size-s imgBonus_9;2604
Titolare;Douvikas;A;5.25;;3598
Riserva;Semper;P;6;imgBonus size-s imgBonus_2;1858
Riserva;Pierotti;A;5.5;;3265
Riserva;Stulic;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3799
Titolare;Prati;C;6;;3189
Riserva;Sorensen;C;;;3779
Riserva;Martin;D;6.5;imgBonus size-s imgBonus_9;3068
Riserva;Hermoso;D;6.75;;3514
