Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Cragno;P;;;849
Titolare;Darmian;D;6;;154
Titolare;Iacoponi;D;6.5;;1753
Riserva;Kumbulla;D;;;1671
Titolare;Verre;C;5.5;;540
Titolare;Kurtic;C;6;;272
Titolare;De Paul;C;6.5;;1274
Titolare;Locatelli;C;6.5;imgBonus size-s imgBonus_6;1123
Titolare;Quagliarella;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_15;386
Titolare;Martinez L.;A;5;;1747
Titolare;Berardi D.;A;6;;84
Titolare;Sirigu;P;7;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1522
Titolare;Larsen;D;6;;1653
Riserva;Bastoni;D;5.5;;1389
Riserva;Pessina;C;6.5;;1508
Riserva;Politano;C;6;;510
Riserva;Simeone;A;6;imgBonus size-s imgBonus_6;1343
Riserva;Sansone N.;A;5.5;;417
