Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
30;;S.D.P.Longobarda;79.50;+1;;
30;;CagaSbunra;74.00;;;
30;;A.S. Bruma;73.25;;;
30;;F.O.C A.C Cina;72.25;;;
30;;Mignottingham;70.75;+1;;
30;;Quack Quack Team;67.50;+1.5;;
30;;Peppe Team;63.75;;;
30;;Scarsenal : No good edition;61.75;;;-0.5
