Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Buffon;P;;;30
Titolare;Skriniar;D;5.5;;1099
Titolare;Mancini G.;D;6.5;imgBonus size-s imgBonus_6;1549
Titolare;Hernandez;D;6.5;imgBonus size-s imgBonus_6;2017
Titolare;Eriksen;C;7;imgBonus size-s imgBonus_9;2172
Titolare;Djuricic;C;6;;1279
Titolare;Ruiz;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1779
Titolare;Rog;C;5.5;;1332
Riserva;Joao Pedro;A;;;836
Titolare;Lukaku R.;A;6.5;imgBonus size-s imgBonus_1;2099
Titolare;Caputo;A;5;;1832
Titolare;Szczesny;P;6;imgBonus size-s imgBonus_2;720
Riserva;Lazzari;D;6;;1542
Riserva;Ferrari G.;D;;;1168
Riserva;Rabiot;C;6;;2029
Riserva;Lucas Leiva;C;6.5;imgBonus size-s imgBonus_6;1602
Riserva;Cuadrado;C;7;imgBonus size-s imgBonus_9;952
Titolare;Insigne L.;A;7;imgBonus size-s imgBonus_3;251
