Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Radu A.;P;6;imgBonus size-s imgBonus_10;1158
Titolare;Izzo;D;6.5;;254
Titolare;Toljan;D;6.5;;2043
Titolare;De Vrij;D;6.5;;164
Titolare;Suso;C;5;;443
Titolare;Luis Alberto;C;6;imgBonus size-s imgBonus_6;1367
Titolare;Kulusevski;C;5.5;;1739
Riserva;Maroni;C;;;2004
Titolare;Dzeko;A;5.5;;759
Titolare;Inglese;A;5;imgBonus size-s imgBonus_4;543
Riserva;Lapadula;A;;;1264
Riserva;Sepe;P;6;imgBonus size-s imgBonus_10;424
Riserva;Asamoah;D;;;63
Riserva;Fazio;D;5.5;;1302
Titolare;Caprari;C;6;;1185
Riserva;Freuler;C;6.5;imgBonus size-s imgBonus_9;1091
Titolare;Gervinho;A;6.5;imgBonus size-s imgBonus_6;719
Riserva;Leao;A;6.5;;2089
