Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Svilar;P;6.75;imgBonus size-s imgBonus_2;2746
Titolare;Bellanova;D;5.5;imgBonus size-s imgBonus_6;1717
Riserva;Biraghi;D;;;95
Riserva;Dumfries;D;;;2551
Titolare;Tchatchoua;D;5.5;imgBonus size-s imgBonus_9;3219
Titolare;Pellegrini Lo.;C;6;imgBonus size-s imgBonus_9;364
Titolare;El Shaarawy;C;5.75;;190
Riserva;Zielinski;C;;;486
Titolare;Morata;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;336
Titolare;Lookman;A;5.25;;2812
Titolare;Gonzalez N.;A;6.25;;2507
Riserva;Joronen;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2002
Riserva;Pavlovic;D;;;3436
Titolare;Zampano;D;6.25;;1171
Titolare;Fabbian;C;5.5;imgBonus size-s imgBonus_6;3072
Titolare;Oristanio;C;6.25;;3098
Riserva;Linetty;C;;;1294
Riserva;Krstovic;A;5.25;;3191
