Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Skorupski;P;6.5;imgBonus size-s imgBonus_10;429
Titolare;Spinazzola;D;7;imgBonus size-s imgBonus_1;957
Titolare;Ruggeri;D;5.5;;2366
Titolare;Hernandez;D;6.75;;2017
Titolare;Vogliacco;D;5;;3067
Titolare;Lovric;C;7;imgBonus size-s imgBonus_1;2762
Riserva;Strefezza;C;;;2046
Titolare;Guendouzi;C;6;;3215
Titolare;Locatelli;C;6.5;;1123
Titolare;Colombo;A;5.5;;2309
Titolare;Leao;A;6.5;;2089
Riserva;Falcone;P;6.75;imgBonus size-s imgBonus_2;1449
Riserva;Noslin;A;;;3277
Titolare;Abraham;A;6;;2558
Riserva;Soule;A;6.25;;2604
Riserva;Tchaouna;C;;;3207
Riserva;Romagnoli A.;D;6.5;;404
Riserva;Tomori;D;7.25;;2428
