Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Maignan;P;6;imgBonus size-s imgBonus_10;2498
Titolare;Hernandez;D;7;;2017
Titolare;Biraghi;D;7;imgBonus size-s imgBonus_1;95
Titolare;Posch;D;5.75;;2868
Titolare;Calhanoglu;C;5;;1507
Titolare;Ilic;C;6.75;imgBonus size-s imgBonus_9;2326
Titolare;De Roon;C;5;;670
Titolare;Zaccagni;C;6.5;;748
Titolare;Leao;A;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;2089
Titolare;Piatek;A;5.75;;1807
Titolare;Lozano;A;6.5;imgBonus size-s imgBonus_6;2108
Riserva;Tatarusanu;P;;;446
Riserva;Shomurodov;A;5.75;imgBonus size-s imgBonus_6;2354
Riserva;Petagna;A;5.5;;1193
Riserva;Ikone;C;6.75;imgBonus size-s imgBonus_9;2629
Riserva;Agudelo;C;7;imgBonus size-s imgBonus_9;2100
Riserva;Milenkovic;D;;;1552
Riserva;Rodriguez R.;D;5.75;imgBonus size-s imgBonus_6;1504
