Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Tatarusanu;P;6;imgBonus size-s imgBonus_10;446
Titolare;Kjaer;D;6;;2121
Titolare;Milenkovic;D;5.5;;1552
Titolare;Romagnoli A.;D;6.5;;404
Titolare;Calhanoglu;C;7;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_9;1507
Riserva;Zaccagni;C;;;748
Titolare;Messias;C;6.5;;2300
Riserva;Lukic;C;;;1298
Titolare;Leao;A;5.5;imgBonus size-s imgBonus_6;2089
Titolare;Piatek;A;6.5;imgBonus size-s imgBonus_9;1807
Titolare;Petagna;A;5.25;;1193
Riserva;Skorupski;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;429
Riserva;Biraghi;D;6;;95
Riserva;Rodriguez R.;D;6.5;;1504
Titolare;Bennacer;C;6;;1830
Titolare;Bourabia;C;5.5;imgBonus size-s imgBonus_6;1839
Riserva;Rebic;A;5.75;;625
Riserva;Bonazzoli;A;5.75;;102
