Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
18;;Rosicone;90.00;;;
18;;Beercellona;77.00;;;
18;;Scarsenal;73.00;;;
18;;SDP Longobarda;71.00;;;
18;;A.C Ughina;68.00;;;
18;;Rubin kebab;66.50;;;
18;;Paris Saint-Gennar;65.50;;;
18;;A.C. Chiappa Fregna;49.50;;;
