Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Mandas;P;;;3224
Titolare;Tomori;D;5;imgBonus size-s imgBonus_6;2428
Titolare;Gatti;D;5.5;;2741
Titolare;Angelino;D;6.25;;3286
Riserva;Mckennie;C;;;2297
Titolare;De Ketelaere;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2804
Titolare;Nandez;C;6;;2098
Titolare;El Shaarawy;C;6.5;imgBonus size-s imgBonus_9;190
Titolare;Retegui;A;6;;3151
Titolare;Vlahovic;A;5;;1816
Titolare;Simeone;A;5.5;;1343
Titolare;Martinez J.;P;6.5;imgBonus size-s imgBonus_2;3065
Riserva;Rrahmani;D;7;imgBonus size-s imgBonus_1;2045
Riserva;Olivera;D;6;;2754
Titolare;Gagliardini;C;6;;733
Riserva;Marin;C;6;imgBonus size-s imgBonus_6;2311
Riserva;De Vrij;D;;;164
Riserva;Beltran;A;6;;3178
