Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Carnesecchi;P;5.25;imgBonus size-s imgBonus_2;2299
Titolare;Gosens;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1533
Titolare;Bartesaghi;D;5;imgBonus size-s imgBonus_8;3142
Riserva;Marusic;D;;;1506
Titolare;Rensch;D;6.5;imgBonus size-s imgBonus_9;3565
Riserva;Elmas;C;;;2085
Titolare;Da Cunha;C;6;imgBonus size-s imgBonus_3;3387
Titolare;Cristante;C;6;;1080
Titolare;Baturina;C;6;;3714
Titolare;Raspadori;A;5.5;;1947
Titolare;Hojlund;A;6;imgBonus size-s imgBonus_9;2851
Riserva;Butez;P;5.75;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_9;3545
Titolare;Locatelli;C;6.75;;1123
Titolare;Pongracic;D;6;;2846
Riserva;Casadei;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2808
Riserva;Cheddira;A;5.75;;2024
Riserva;Frese;D;4.75;imgBonus size-s imgBonus_6;3402
Riserva;Fabbian;C;5.5;;3072
