Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
36;;Harem City;88.00;;;
36;;No Good Team;82.00;+1;;
36;;F.O.C ACCINA;79.50;+1.5;;
36;;Spartak Moseca;79.00;+2;;
36;;SAM-PDOR;76.50;+2;;
36;;MinnesodeTimbercimi;74.00;+1;;
36;;FC I Bastardi di Pizzighettone;72.00;;;-0.5
36;;A.C.Quario di Venezia;68.50;+1;;
36;;Quack Quack Team;65.00;;;-0.5
36;;Mignottingham;63.50;;;-0.5
