Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Meret;P;;;325
Riserva;Florenzi;D;;;202
Titolare;De Silvestri;D;5.5;;163
Titolare;Romulo;D;6;;405
Titolare;Lulic;D;6;imgBonus size-s imgBonus_6;290
Titolare;Poli A.;C;6.5;;380
Titolare;Rincon;C;5.5;imgBonus size-s imgBonus_6;398
Titolare;Callejon;C;5.5;;121
Titolare;Balotelli;A;5;imgBonus size-s imgBonus_6;1012
Titolare;Immobile;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;1084
Titolare;Donnarumma Alf.;A;5.5;;1995
Titolare;Ospina;P;7;imgBonus size-s imgBonus_2;1869
Riserva;Benassi;C;;;81
Riserva;Babacar;A;5.5;;66
Titolare;Troost-Ekong;D;4.5;;1873
Riserva;Bernardeschi;C;4;imgBonus size-s imgBonus_6;86
Riserva;Caicedo;A;5;imgBonus size-s imgBonus_4;1631
Riserva;Ghiglione;D;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;745
