Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6.5;imgBonus size-s imgBonus_10;181
Titolare;Di Lorenzo;D;6.5;imgBonus size-s imgBonus_1;1822
Titolare;Gosens;D;6;;1533
Riserva;Romagnoli A.;D;;;404
Titolare;Schouten;C;6;imgBonus size-s imgBonus_6;2020
Titolare;Barak;C;5.5;;1622
Titolare;Calhanoglu;C;6.5;;1507
Titolare;Nainggolan;C;6;;343
Titolare;Ilicic;A;6;imgBonus size-s imgBonus_6;249
Titolare;Insigne L.;A;7;imgBonus size-s imgBonus_1;251
Titolare;Vlahovic;A;5.5;;1816
Riserva;Consigli;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;147
Riserva;Marusic;D;;;1506
Titolare;Biraghi;D;6;;95
Riserva;Pulgar;C;6;imgBonus size-s imgBonus_6;931
Riserva;Cigarini;C;6.5;;143
Riserva;Correa;A;6;;148
Riserva;Leao;A;7;imgBonus size-s imgBonus_9;2089
