Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Cragno;P;6;imgBonus size-s imgBonus_10;849
Titolare;Izzo;D;6;;254
Titolare;Larsen;D;5.5;imgBonus size-s imgBonus_6;1653
Titolare;De Maio;D;6;;159
Titolare;Nainggolan;C;5;;343
Titolare;Joao Pedro;C;6.5;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;836
Titolare;Bennacer;C;5.5;;1830
Titolare;Gomez A.;A;7;;224
Titolare;Pavoletti;A;6;;361
Titolare;Defrel;A;5.5;;801
Titolare;Mertens;A;6;imgBonus size-s imgBonus_1;326
Riserva;Rafael D.A.;P;;;392
Riserva;Palomino;D;5.5;;1531
Riserva;Bani;D;6.5;;1513
Riserva;Kessie;C;6;;1191
Riserva;Praet;C;5.5;;1351
Riserva;Palacio;A;6;;35
Riserva;Pinamonti;A;5.5;;1306
