Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;237
Titolare;Zapata C.;D;5;;613
Titolare;Vicari;D;6;;1538
Titolare;Ansaldi;D;5.5;;1026
Titolare;Zaniolo;C;5.5;;1827
Titolare;Khedira;C;6;;491
Titolare;Castro;C;6.5;;528
Titolare;Gomez A.;C;7.5;imgBonus size-s imgBonus_1;224
Riserva;Dybala;A;;;185
Titolare;Piatek;A;6.5;imgBonus size-s imgBonus_1;1807
Titolare;Mertens;A;5.5;imgBonus size-s imgBonus_6;326
Riserva;Skorupski;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;429
Titolare;Correa J.;A;6.5;imgBonus size-s imgBonus_1;148
Riserva;Kucka;C;7;imgBonus size-s imgBonus_1;271
Riserva;Pasalic;C;6.5;;1357
Riserva;Biraghi;D;5;;95
Riserva;Danilo Luiz;D;;;2096
Riserva;Denswil;D;;;2016
