Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Leali;P;;;651
Titolare;Kyriakopoulos;D;5.75;;2123
Titolare;Gosens;D;5.5;;1533
Titolare;Thuram K.;C;6;imgBonus size-s imgBonus_6;3413
Titolare;Anguissa;C;5.5;;2577
Titolare;Paz;C;7;imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9;3476
Riserva;Saelemaekers;C;;;2178
Titolare;Pulisic;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;3078
Titolare;Davis;A;5.75;;3230
Riserva;Thuram;A;;;3073
Titolare;Muani;A;6.75;imgBonus size-s imgBonus_1;3555
Titolare;Siegrist;P;6.75;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;3572
Riserva;Arnautovic;A;;;2535
Titolare;Sohm;C;5.5;;2363
Riserva;Nicolussi;C;6.5;;1955
Riserva;Ehizibue;D;;;2860
Titolare;Gaspar;D;6.5;;3368
Riserva;Lazaro;D;5.5;;2019
