Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
28;;Cagasbunra;76.25;;;
28;;PACCIANINAIKOS;76.00;;;-1
28;;MichelleComo1907;73.50;;;
28;;Zapata sui piedi FC;69.25;+1.5;;
28;;FC SIGONELLA;69.00;;;
28;;Al Hito;67.00;;;
28;;Mignottingham;66.50;+0.5;;
28;;Quack Quack Team;61.25;;;
28;;Blackjack e squillo di lusso SPA;60.25;;;
28;;F.O.C A.C Ina;60.00;;;-0.5
