Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Maignan;P;7;imgBonus size-s imgBonus_2;2498
Titolare;Hernandez;D;5.5;;2017
Titolare;Biraghi;D;6;;95
Titolare;Posch;D;5.75;;2868
Titolare;Calhanoglu;C;6;;1507
Titolare;Ilic;C;6;imgBonus size-s imgBonus_6;2326
Titolare;Ikone;C;6.5;imgBonus size-s imgBonus_9;2629
Titolare;Zaccagni;C;6;imgBonus size-s imgBonus_6;748
Titolare;Petagna;A;6.75;;1193
Titolare;Leao;A;5.5;;2089
Riserva;Lozano;A;;;2108
Riserva;Skorupski;P;6.5;imgBonus size-s imgBonus_10;429
Titolare;Piatek;A;6;;1807
Riserva;Shomurodov;A;5.5;;2354
Riserva;Bennacer;C;6;imgBonus size-s imgBonus_9;1830
Riserva;De Roon;C;6.25;;670
Riserva;Romagnoli A.;D;6.5;;404
Riserva;Milenkovic;D;7;;1552
