Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Montipo;P;6.5;imgBonus size-s imgBonus_2;2241
Riserva;Doig;D;;;2782
Titolare;Baschirotto;D;6.5;;2775
Titolare;Dumfries;D;6.25;;2551
Titolare;Ibanez;D;5.75;imgBonus size-s imgBonus_6;1923
Titolare;Diaz;C;5.5;;2319
Titolare;Kvaratskhelia;C;5.5;;2769
Riserva;Zalewski;C;;;2382
Titolare;Elmas;C;6.25;;2085
Titolare;Ciurria;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2744
Titolare;Immobile;A;5.75;;1084
Riserva;Falcone;P;7;imgBonus size-s imgBonus_10;1449
Titolare;Spinazzola;D;5.5;;957
Titolare;De Ketelaere;C;5.5;;2804
Riserva;Kyriakopoulos;D;6.25;imgBonus size-s imgBonus_6;2123
Riserva;Ferguson;C;6.5;;2783
Riserva;Dessers;A;5.25;;2813
Riserva;Dominguez;C;6.25;;2153
